time_s,temperature_K,alpha_sei,alpha_anode_electrolyte,alpha_cathode,alpha_electrolyte,qdot_sei_W_per_kg,qdot_anode_electrolyte_W_per_kg,qdot_cathode_W_per_kg,qdot_electrolyte_W_per_kg,qdot_total_W_per_kg
0.7694739272393455,544.2462317746252,0.9999998364861716,0.3810013406121271,0.040063630385523616,0.005671140422876501,1.8573637984278977,703256.6180365722,24.458589016974607,6507.7363548406365,709790.6703442283
0.7708057152360307,545.2150202008336,0.9999998709776045,0.3832950515251813,0.04006451363325893,0.006033638766208249,1.5454095106497758,738818.2969537107,25.605891637124675,7244.333410139038,746089.7816649976
0.7721375032327159,546.2345974327297,0.9999998997798077,0.38570758732871957,0.040065439288427825,0.006438220181319394,1.2690803339986099,778020.1534059154,26.867122300619904,8106.23344221392,786154.523050764
0.7734692912294011,547.3103726462875,0.9999999226042691,0.38825142988620553,0.04006641166964762,0.006892239851853657,1.0390588274260522,821444.019518807,28.260182430048992,9122.646687650027,830595.9654477144
0.7748010792260863,548.4486566113326,0.9999999396308425,0.3909411091323314,0.04006743579180647,0.007404814792158341,0.8619742723747396,869802.0050816652,29.806937798989555,10331.642544541824,880164.3165382785
0.7758389297496726,549.3837670503889,0.9999999503481932,0.3931490996936066,0.04006827348524805,0.007852086608919074,0.7456098419141944,911466.1306979005,31.13597870844744,11439.074650221442,922937.0869366722
0.7768767802732589,550.365402390299,0.9999999601071459,0.3954653024619245,0.04006914935745192,0.008348456519169729,0.6315074580163199,957164.5266943458,32.59013197883742,12724.430306908007,969922.1786406906
0.7779146307968452,551.3982620358719,0.9999999686482834,0.3979004585702885,0.04007006709012865,0.008902021420138635,0.5245160475414598,1007506.286304052,34.18799756750947,14226.781780244683,1021767.7805979117
0.7789524813204315,552.4877865213833,0.9999999749503706,0.40046697034854545,0.0400710309253356,0.009522700246163822,0.4441534017828464,1063229.0477579904,35.95206302278265,15996.332386665954,1079261.776361081
0.7799903318440178,553.6403222773248,0.9999999786431694,0.40317926254082226,0.04007204578613129,0.010222769421692559,0.4025816855201815,1125234.8034294513,37.909779084404015,18098.398995643165,1143371.5147858644
0.7808006593465157,554.5887591174851,0.999999980959945,0.405409085525203,0.040072877310741446,0.010834312217991268,0.37738106375225705,1178724.2625218492,39.59448155386175,20025.37722420932,1198789.6116086761
0.7816109868490135,555.5842605517607,0.9999999838646789,0.40774735024905906,0.040073746600109136,0.011512527880276442,0.3370432996568193,1237363.0835325532,41.437283330851656,22259.901190290875,1259664.7590494745
0.7824213143515114,556.6315806670805,0.9999999868434074,0.41020475828150366,0.0400746572844059,0.0122683374815566,0.29036634778526116,1301925.654935703,43.46164167612886,24869.087385632967,1326838.4943293598
0.7832316418540093,557.7362251013823,0.9999999888132685,0.4127936598806259,0.040075613545223245,0.013115104210581308,0.26158417236748116,1373349.435714739,45.69591317721898,27939.063393984154,1401334.4566060726
0.7840419693565072,558.9046188713583,0.9999999900260684,0.4155284117167714,0.040076620234229116,0.014069346897802181,0.24786823041435646,1452780.3625725333,48.17471008646079,31581.734916019115,1484410.5200668692
0.7846761029023923,559.8682682819787,0.9999999910252032,0.417781035396459,0.04007744684107832,0.014904229565737179,0.23448115971190778,1521429.2236810394,50.312353537031434,34925.56675950713,1556405.3372752431
0.7853102364482775,560.8797749774736,0.9999999920394734,0.42014255789555444,0.040078310928872575,0.015829620390778232,0.21915569649128627,1596666.7555839063,52.65053643036604,38800.44142686078,1635520.066702894
0.7859443699941626,561.9439954043232,0.9999999928772938,0.42262369439732017,0.04007921609945713,0.016860270973186195,0.20714752039586215,1679483.5248209587,55.21906120018999,43321.78634301786,1722860.7373726973
0.7865785035400478,563.0665597359209,0.9999999937367364,0.4252368107629277,0.04008016650278462,0.018014218653563733,0.19296015199776909,1771079.1694085398,58.05397743323735,48637.62811073627,1819775.0444568612
0.7872126370859329,564.2540463296401,0.9999999950259487,0.4279962827179233,0.04008116695530802,0.01931374372242868,0.16283536866510695,1872920.8444976937,61.19932067185463,54940.17454347491,1927922.381197209
0.7877094936603527,565.2348026204004,0.9999999961914281,0.4302714600261165,0.04008198941774974,0.02045144520313698,0.13106827785674308,1961035.707930467,63.915461442217556,60729.06684670381,2021828.821306891
0.7882063502347725,566.2644886456366,0.9999999970620197,0.4326561556183505,0.040082849180146755,0.021711886118592795,0.1065326784512574,2057606.902196896,66.88708203437712,67434.12797950502,2125108.023791114
0.7887032068091923,567.348117983823,0.9999999976670728,0.4351611475228289,0.0400837498369807,0.02311500333265883,0.08935808161993962,2163910.584156713,70.15236105520034,75254.12681216963,2239234.9526880197
0.789200063383612,568.4915138438707,0.9999999984777066,0.4377988810550917,0.04008469553294639,0.024685166942595822,0.06176521053456173,2281494.1801696606,73.75754682571274,84443.95853160713,2366011.958013304
0.7896969199580318,569.7014946092811,0.9999999999040822,0.4405838343930422,0.04008569108283852,0.026452471789191873,0.004135281495533074,2412252.979830098,77.75922791983747,95334.61582842936,2507665.3590217284
0.7900862368932071,570.701282057214,1.0,0.4428797851023991,0.04008650961219949,0.0279990303113066,0.0,2525418.7760216184,81.2166482323635,105334.40367829058,2630834.396348141
0.7904755538283824,571.7513894770068,1.0,0.445285961727409,0.040087365333842995,0.029711693901125814,0.0,2649479.699002477,85.00116451928997,116913.25360508171,2766477.953772078
0.7908648707635577,572.8570522628609,1.0,0.44781325104694275,0.04008826185387725,0.03161738761924213,0.0,2786093.575769485,89.16214149059547,130413.81119572956,2916596.5491067055
0.791254187698733,574.0243679922825,1.0,0.45047423886369947,0.04008920333613641,0.03374902635084285,0.0,2937275.0328964945,93.75951864950987,146275.7211150254,3083644.513530169
0.7916435046339083,575.2604985082492,1.0,0.4532835874619465,0.04009019462542051,0.03614726488170514,0.0,3105497.8772432557,98.8668352153765,165070.31067556434,3270667.0547540355
0.7919482277229933,576.2814786819663,1.0,0.4555970418999652,0.0400910089108259,0.03824278314638696,0.0,3251019.5312202037,103.27845080497231,182306.19382753226,3433429.0034985407
0.7922529508120784,577.354555250401,1.0,0.4580214724178316,0.04009186033457886,0.040562375071561546,0.0,3410649.6916356096,108.11139064338354,202260.6863600799,3613018.4893863327
0.7925576739011634,578.4852658369236,1.0,0.4605679233975033,0.04009275253347782,0.04314233110918297,0.0,3586564.034857969,113.43018139754835,225524.9998125107,3812202.464851877
0.7928623969902484,579.6800838808819,1.0,0.46324918733147447,0.040093689715491536,0.046027035804484404,0.0,3781415.1367625957,119.31343696017693,252858.60239983696,4034393.052599393
0.7931671200793334,580.946644296692,1.0,0.466080200725479,0.04009467678849577,0.04927134660478264,0.0,3998472.3912296966,125.85797976972042,285249.8811210223,4283848.130330489
0.7933834685412884,581.8943439749307,1.0,0.46819059226512466,0.040095411003106665,0.05182992299114822,0.0,4168255.4822494555,130.9709135114677,312016.7555328175,4480403.208695784
0.7935998170032433,582.8865526080812,1.0,0.47039254881366627,0.04009617564211888,0.05463382240227699,0.0,4353040.43282568,136.52984905689598,342577.6974254059,4695754.6601001425
0.7938161654651983,583.9276386792917,1.0,0.4726943608123876,0.040096973421665905,0.05771867663423232,0.0,4554940.258867493,142.59723722753924,377673.43078101054,4932756.286885731
0.7940325139271532,585.022649629023,1.0,0.47510551281969077,0.04009780744642291,0.06112722012320963,0.0,4776490.438844779,149.2479694207279,418233.4826905635,5194873.169504763
0.7942488623891082,586.177462344105,1.0,0.4776369304475947,0.040098681289597746,0.06491116060162862,0.0,5020761.743987469,156.57269096466723,465436.95565521746,5486355.272333651
0.7944652108510631,587.3989791304779,1.0,0.4803012975261008,0.04009959909559402,0.0691336864802417,0.0,5291512.01540056,164.68225535590616,520797.49711147696,5812474.194767392
0.7946522339458282,588.5149307878585,1.0,0.4827230112033877,0.0401004316304135,0.0731968246573541,0.0,5550451.088370131,172.42971450937918,576727.3072187456,6127350.825303386
0.7948392570405932,589.6930590038276,1.0,0.48526631343172766,0.040101304273785235,0.07770755071250975,0.0,5836334.54708602,180.97458509968612,641855.8421242462,6478371.363795366
0.7950262801353583,590.9407250704509,1.0,0.4879442292308887,0.04010222126978426,0.08274158523217783,0.0,6153709.079196471,190.45071847384878,718295.1086996939,6872194.638614639
0.7952133032301233,592.2666905446052,1.0,0.49077205031926047,0.040103187596385564,0.08839255162667664,0.0,6508227.734039149,201.02441898137567,808798.9670771218,7317227.725535253
0.7953464861266203,593.2643871198579,1.0,0.4928870295485059,0.04010390901216137,0.09285609850426256,0.0,6787182.433088403,209.33647786836252,883785.8132442633,7671177.582810535
0.7954796690231173,594.3115732329287,1.0,0.495094758092214,0.04010466088311428,0.09774274289808355,0.0,7091700.78787528,218.40283317611164,969411.9861961231,8061331.176904579
0.7956128519196143,595.4134538095103,1.0,0.49740396178142315,0.040105446042343944,0.10311404981436999,0.0,7425577.470099911,228.33489456399263,1067778.3027459946,8493584.10774047
0.7957460348161113,596.5761028529838,1.0,0.4998246938568663,0.04010626775129967,0.1090440130511904,0.0,7793413.987375883,239.26767514332866,1181531.467887645,8975184.722938672
0.7958792177126083,597.8066699356233,1.0,0.5023686271912619,0.04010712979365292,0.11562239276706708,0.0,8200849.0413430445,251.36651050010465,1314044.2684602377,9515144.676313782
0.7960124006091053,599.1136533306179,1.0,0.5050494354075293,0.04010803659762294,0.12295921980212118,0.0,8654874.152519086,264.83625828460185,1469669.6725169227,10124808.661294295
0.7961268390346947,600.3054413100119,1.0,0.5074745002960646,0.040108855486705376,0.12997216572149456,0.0,9088839.133787429,277.6992864556157,1626145.0335128482,10715261.866586732
0.7962412774602842,601.568895052973,1.0,0.5100245955488338,0.04010971517697768,0.13775174010819652,0.0,9570608.03887012,291.96684506088724,1808553.3109262297,11379453.316641413
0.7963557158858736,602.91326645014,1.0,0.512713939750622,0.04011062026031094,0.14642880590262375,0.0,10108859.501690015,307.8926691688658,2022963.5089558477,12132130.903315032
0.7964701543114631,604.3497213412161,1.0,0.5155594211592597,0.04011157618545016,0.15616580572201244,0.0,10714561.151661124,325.79717479758983,2277338.3181519746,12992225.266987897
0.7965509364596535,605.4264348697507,1.0,0.5176728968271067,0.04011228507904467,0.1637859478701525,0.0,11190219.713092403,339.8457602685584,2486590.5923754727,13677150.151228145
0.7966317186078439,606.561488272761,1.0,0.51988258424656,0.04011302523802617,0.1721225648968502,0.0,11712582.936276209,355.2624543247308,2725771.031700266,14438709.2304308
0.7967125007560343,607.7616054622913,1.0,0.5221982080101145,0.040113799791277764,0.18128086416032085,0.0,12289176.127251253,372.2666505777534,3000894.95239892,15290443.346300751
0.7967932829042247,609.0347293983364,1.0,0.5246311016733677,0.04011461238227859,0.1913876836567809,0.0,12929266.912471754,391.12837308130554,3319574.153657755,16249232.19450259
0.7968740650524151,610.390333644472,1.0,0.5271945943658737,0.040115467292228965,0.20259742825747665,0.0,13644406.776508266,412.18397862387525,3691554.179303991,17336373.13979088
0.7969548472006055,611.8398409677247,1.0,0.5299045256189399,0.04011636960389268,0.2151001220855651,0.0,14449190.360914132,435.85816510515355,4129474.67314019,18579100.892219428
0.7970175324460912,613.0380981890378,1.0,0.5321202674500837,0.0401171062845045,0.22584145497659547,0.0,15147198.041118056,456.37470378702375,4525144.889729949,19672799.30555179
0.7970802176915769,614.3090442609348,1.0,0.5344461110957238,0.04011787853354212,0.2376376174508245,0.0,15921351.21268325,479.1124929079354,4980405.8848880185,20902236.210064176
0.7971429029370626,615.6619867128368,1.0,0.5368944561494443,0.04011869031928557,0.2506518529689752,0.0,16785336.590974532,504.46916574539307,5507882.332088501,22293723.39222878
0.7972055881825483,617.1080897084628,1.0,0.5394800010720232,0.04011954634180928,0.2650828640334884,0.0,17756374.2874208,532.9448020508844,6123705.217279916,23880612.449502766
0.797268273428034,618.6608876549936,1.0,0.5422203590459689,0.04012045222844077,0.28117495466848064,0.0,18856437.618498243,565.1772871208166,6848723.887801163,25705726.683586527
0.7973309586735197,620.3369846891469,1.0,0.5451368978400188,0.040121414800247744,0.2992318247604551,0.0,20114013.133320477,601.9933555521587,7710215.409937428,27824830.536613457
0.7973778714420316,621.684178315859,1.0,0.5474503568625305,0.04012217720459308,0.3142556443676149,0.0,21180284.748648588,633.1851461786853,8465451.928084942,29646369.861879706
0.7974247842105436,623.1223974894561,1.0,0.5498903737749694,0.04012298024767108,0.3307881493717613,0.0,22375829.834339943,668.135405635893,9336557.193344252,31713055.163089834
0.7974716969790556,624.6642801637572,1.0,0.5524728319048627,0.04012382898913243,0.34906680586664846,0.0,23726280.13114228,707.588023109721,10347915.886120472,34074903.60528587
0.7975186097475676,626.325107871323,1.0,0.5552168646088342,0.04012472952085542,0.3693799537585959,0.0,25264465.108122393,752.4961302609598,11530251.719198512,36795469.32345117
0.7975655225160796,628.1235401001331,1.0,0.5581458030371501,0.04012568926822458,0.39208019417883255,0.0,27033064.717647113,804.099636315497,12922401.626162078,39956270.4434455
